"","speaker","consonant","vowel","following_phone","word","gender","Voicing","Manner","base_vowel","base_vowel_AvIU","base_vowel_IvU","speaker_mean_f0","f0","utterance_num_syllables","local_f0"
"543","TU013","b","ab","z","bazı","female","voiced","plosive","A",-0.666666666666667,0,13.0524870982243,12.1588273772982,11,11.0217688675517
"544","TU013","k","ab","l","kalemli","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,13.6972139519675,4,12.7817732741815
"545","TU013","k","ab","r","karar","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,13.8353373532448,9,12.6062226945801
"546","TU013","z","ab","m","zaman","female","voiced","fricative","A",-0.666666666666667,0,13.0524870982243,14.5877510223947,11,15.710159100754
"547","TU013","k","ab","j","kayıtlarının","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,13.2652898356032,17,12.4895470684226
"548","TU013","s","ab","l","salonlardaki","female","voiceless","fricative","A",-0.666666666666667,0,13.0524870982243,14.3740204981206,31,13.9486772734441
"549","TU013","t","ab","n","tane","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,14.0396614747582,24,13.8690362327208
"550","TU013","b","ab","r","barış","female","voiced","plosive","A",-0.666666666666667,0,13.0524870982243,13.3970485474719,4,14.5730974590809
"551","TU013","s","ab","b","sabri","female","voiceless","fricative","A",-0.666666666666667,0,13.0524870982243,14.1733723134653,4,12.5520045953988
"552","TU013","t","ab","l","talep","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,14.4136114996465,5,13.2219539291293
"553","TU013","k","ab","t","katılmak","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,13.8718221910036,13,13.8802898846348
"554","TU013","p","ab","r","partiden","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,13.5769044745229,11,13.8744291830717
"555","TU013","s","ab","l","salonlardaki","female","voiceless","fricative","A",-0.666666666666667,0,13.0524870982243,14.265312073338,19,13.5271369955271
"556","TU013","d","ab","i","daire","female","voiced","plosive","A",-0.666666666666667,0,13.0524870982243,11.6930392375256,18,11.5356553771505
"557","TU013","k","ab","r","karşıoylarla","female","voiceless","plosive","A",-0.666666666666667,0,13.0524870982243,14.2534249119107,19,15.2959348340662
"558","TU014","b","i","z","biz","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,16.6793796280356,9,16.4707678185995
"559","TU014","b","i","r","birine","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,18.7508053888222,18,15.2549656827769
"560","TU014","d","i","n","dini","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,12.8662860920988,26,14.8681836500863
"561","TU014","b","i","r","bir","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,18.0205991194873,11,13.7687423301808
"562","TU014","b","i","k","bir","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,17.4197445138226,21,11.781095502293
"563","TU014","s","i","m","şimdi","female","voiceless","fricative","I",0.333333333333333,-0.5,12.0196685721655,16.0005357894138,14,11.9829525066118
"564","TU014","b","i","r","bir","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,14.5548089043962,18,13.81046439439
"565","TU014","b","i","n","binlerce","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,15.0066866672891,11,13.2027694667373
"566","TU014","z","i","r","zira","female","voiced","fricative","I",0.333333333333333,-0.5,12.0196685721655,16.6277898270026,27,9.87573323419572
"567","TU014","t","ab","r","tarafların","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,12.9669578492967,30,14.6189464777048
"568","TU014","t","ab","m","tamamlanması","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,11.780350229096,5,11.7571520260842
"569","TU014","s","ab","n","sansasyonel","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,12.7109898134514,9,14.4664273410127
"570","TU014","f","ab","r","farrakhan","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,14.0482530886243,26,13.6850939488633
"571","TU014","b","ab","S","başkan","female","voiced","plosive","A",-0.666666666666667,0,12.0196685721655,14.1346296008667,17,15.3347004220785
"572","TU014","k","ab","l","kalplerinde","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,11.317162274538,21,11.7057940825077
"573","TU014","f","ab","r","faruk","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,12.823307352861,7,11.3220363688721
"574","TU014","b","ab","t","batman","female","voiced","plosive","A",-0.666666666666667,0,12.0196685721655,14.615694716085,9,10.3109798108417
"575","TU014","b","ab","r","barış","female","voiced","plosive","A",-0.666666666666667,0,12.0196685721655,13.9660645074731,17,13.1593703868182
"576","TU014","s","ab","j","sayın","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,15.5125624654528,17,15.1306584400713
"577","TU014","p","ab","r","parlamento","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,13.1970302710293,27,14.2780787344347
"578","TU014","d","ab","s","da","female","voiced","plosive","A",-0.666666666666667,0,12.0196685721655,13.0904748136159,6,12.4446218738826
"579","TU014","g","ab","j","gayret","female","voiced","plosive","A",-0.666666666666667,0,12.0196685721655,11.5950801454944,16,11.192478068399
"580","TU014","s","ab","j","sayın","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,16.6844858951348,17,18.3639058714334
"581","TU014","p","ab","u","powell","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,16.1935678982268,23,13.6918038004474
"582","TU014","v","ab","S","washington","female","voiced","fricative","A",-0.666666666666667,0,12.0196685721655,13.7830440373686,6,11.3587901388417
"583","TU014","s","ab","j","sayısı","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,16.4111460499155,10,17.4336785561817
"584","TU014","k","ab","r","karşı","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,11.1673409303367,29,15.0308275709422
"585","TU014","f","ab","r","faruk","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,12.5694368473369,7,12.8938858200962
"586","TU014","k","ab","p","kapalı","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,16.1668711103767,7,17.1988864803278
"587","TU014","f","ab","t","fatos","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,15.7537697812236,16,13.7416592767418
"588","TU014","b","ab","t","batman","female","voiced","plosive","A",-0.666666666666667,0,12.0196685721655,14.9484482146074,4,13.8613639449523
"589","TU014","f","ab","r","faruk","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,13.0327287203006,7,12.7584976206046
"590","TU014","k","ab","p","kapalı","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,15.0546729874358,7,15.1140339731248
"591","TU014","f","ab","r","farrakhan","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,17.6829557110482,4,16.115615583391
"592","TU014","t","ab","r","tartışmalı","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,12.3953411347823,4,11.6539156163373
"593","TU014","S","u","r","şura","female","voiceless","fricative","U",0.333333333333333,0.5,12.0196685721655,20.1830746619321,10,17.1150484003675
"594","TU014","b","u","o","bu","female","voiced","plosive","U",0.333333333333333,0.5,12.0196685721655,15.997935864295,11,15.2276223734698
"595","TU014","b","u","ab","bu","female","voiced","plosive","U",0.333333333333333,0.5,12.0196685721655,16.0243294078773,23,12.515767522914
"596","TU014","b","u","r","burhan","female","voiced","plosive","U",0.333333333333333,0.5,12.0196685721655,12.9122564609983,4,12.4447641072347
"597","TU014","S","u","r","şurada","female","voiceless","fricative","U",0.333333333333333,0.5,12.0196685721655,16.5753565286885,23,NA
"598","TU014","s","u","i","şu","female","voiceless","fricative","U",0.333333333333333,0.5,12.0196685721655,17.5930088747807,10,10.3502630827579
"599","TU014","f","ab","r","farrakhan","female","voiceless","fricative","A",-0.666666666666667,0,12.0196685721655,15.4897954862122,35,13.2448585043478
"600","TU014","t","ab","j","tayan","female","voiceless","plosive","A",-0.666666666666667,0,12.0196685721655,14.8066584341189,16,14.1268086210536
"601","TU014","b","i","m","bir","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,16.4510136688674,11,13.3064588308073
"602","TU014","b","i","g","bir","female","voiced","plosive","I",0.333333333333333,-0.5,12.0196685721655,16.0169584505942,7,13.434512848895
"603","TU015","b","i","r","1.4","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,12.6323282808505,4,15.6233666257157
"604","TU015","b","i","r","bir","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,11.0880488715039,2,11.3126711603001
"605","TU015","dZ","i","n","çin","female","voiced","affricate","I",0.333333333333333,-0.5,10.9321203045149,17.6700870276945,10,12.5830138078721
"606","TU015","dZ","i","n","çin","female","voiced","affricate","I",0.333333333333333,-0.5,10.9321203045149,14.9925535271386,15,13.7873250741879
"607","TU015","g","i","r","girmesi","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,10.8923797520398,5,11.6889617218574
"608","TU015","b","i","n","1960","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,12.8038379178867,10,NA
"609","TU015","b","i","r","birikmiş","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,12.3574790931961,12,12.6126601340905
"610","TU015","Z","ab","p","japonya","female","voiced","fricative","A",-0.666666666666667,0,10.9321203045149,10.14849053241,3,10.213613058988
"611","TU015","k","ab","r","kararlaştırılan","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,10.0251936425693,6,NA
"612","TU015","k","ab","l","kalkınmakta","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,12.624116568279,11,13.8025939851493
"613","TU015","k","ab","j","kaybedeceklerinden","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,10.4089979915987,14,9.91281042542008
"614","TU015","dZ","i","n","çin","female","voiced","affricate","I",0.333333333333333,-0.5,10.9321203045149,12.5815393256891,19,13.2831288290746
"615","TU015","d","i","v","divan","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,9.43494368598427,3,12.8134899820394
"616","TU015","b","i","r","bir","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,13.2335960205715,7,13.2352644025895
"617","TU015","b","i","n","1446","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,11.8952724654606,16,12.7757372400066
"618","TU015","b","i","n","binasının","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,9.36182292039564,10,9.190821263286
"619","TU015","b","i","r","bir","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,11.0001492451732,9,11.6345795632195
"620","TU015","dZ","i","n","çin","female","voiced","affricate","I",0.333333333333333,-0.5,10.9321203045149,10.2392114803835,23,NA
"621","TU015","b","i","k","bir","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,11.3302376574584,2,11.700537325219
"622","TU015","g","i","r","giriş","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,10.9937308819507,9,12.3080445787968
"623","TU015","b","i","n","1446","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,11.7234646938027,12,13.6779644530315
"624","TU015","b","i","n","bin","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,13.3987129674123,1,13.0378398055669
"625","TU015","t","i","dZ","ticari","female","voiceless","plosive","I",0.333333333333333,-0.5,10.9321203045149,11.9947593758286,8,11.2502010729368
"626","TU015","g","i","d","gideremeden","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,11.1537756312913,5,13.0628601382305
"627","TU015","dZ","i","n","cinsten","female","voiced","affricate","I",0.333333333333333,-0.5,10.9321203045149,10.5987931766861,2,12.8901206602578
"628","TU015","d","i","sft","diğer","female","voiced","plosive","I",0.333333333333333,-0.5,10.9321203045149,12.1873610370307,7,13.0944664329294
"629","TU015","dZ","i","n","çin","female","voiced","affricate","I",0.333333333333333,-0.5,10.9321203045149,12.7075787636088,2,12.0403721129932
"630","TU015","dZ","i","n","çin","female","voiced","affricate","I",0.333333333333333,-0.5,10.9321203045149,15.5711322020634,26,12.7978569198252
"631","TU015","b","u","n","bunu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,10.7427193467103,15,11.2640209963103
"632","TU015","b","u","r","buralara","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,15.48723106372,9,10.4081726197408
"633","TU015","b","u","t","butros","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,11.7866739068203,4,12.5818825945113
"634","TU015","b","u","e","büroları","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,9.04981891833673,9,11.7087919052437
"635","TU015","b","u","k","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,14.8779118171234,15,13.4545106555759
"636","TU015","b","u","j","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,12.2584695760372,5,11.7657406821417
"637","TU015","b","u","g","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,13.7447342286247,12,10.6753206722676
"638","TU015","b","u","j","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,14.6402481755794,5,11.8865435979222
"639","TU015","b","u","ue","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,7.62516188675065,9,12.6364035263078
"640","TU015","b","u","e","büroları","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,7.8310752638392,9,12.2491009034783
"641","TU015","b","u","j","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,11.625123792169,5,11.7666206206814
"642","TU015","b","u","l","bulundurmayı","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,11.1144274504345,5,11.011714891465
"643","TU015","k","u","r","kurulabileceği","female","voiceless","plosive","U",0.333333333333333,0.5,10.9321203045149,12.2770941281338,7,10.8966619490212
"644","TU015","b","u","t","butros","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,11.5514006288731,4,11.2047871735365
"645","TU015","b","u","l","bulunmadığından","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,9.96687349563703,9,12.5900076837752
"646","TU015","b","u","n","bunlardan","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,13.0870520733662,6,15.6751829088984
"647","TU015","b","u","u","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,14.8076593964937,5,10.769189874681
"648","TU015","b","u","i","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,17.7750031363458,6,NA
"649","TU015","b","u","t","bu","female","voiced","plosive","U",0.333333333333333,0.5,10.9321203045149,14.3805715590092,6,12.7235021813643
"650","TU015","t","ab","l","talepleri","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,9.71109601670011,4,8.86165492977177
"651","TU015","k","ab","n","kanada","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,9.2055411240769,17,10.7294078703404
"652","TU015","t","ab","h","tahkim","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,10.5529598840892,10,10.8020050508039
"653","TU015","g","ab","t","gatt","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,10.2108563983652,1,11.4197060789183
"654","TU015","Z","ab","p","japonya","female","voiced","fricative","A",-0.666666666666667,0,10.9321203045149,10.9280449336907,7,11.5826087268806
"655","TU015","g","ab","t","gatt","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,13.5685031610081,1,11.9772115315602
"656","TU015","d","ab","h","dahil","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,10.3719644770229,7,9.88399443704555
"657","TU015","g","ab","l","gali","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,16.1998553471046,11,12.3499400215026
"658","TU015","k","ab","n","kanada","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,8.43800081416496,3,9.45528095688142
"659","TU015","Z","ab","p","japonya","female","voiced","fricative","A",-0.666666666666667,0,10.9321203045149,9.35372396021838,3,10.8773105101651
"660","TU015","k","ab","t","katkı","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,11.2791612397265,6,13.4939071113167
"661","TU015","t","ab","m","tam","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,14.1751819295511,9,11.5092316119451
"662","TU015","f","ab","l","faaliyete","female","voiceless","fricative","A",-0.666666666666667,0,10.9321203045149,10.2652155622467,11,13.4953446521585
"663","TU015","k","ab","r","karar","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,12.0309578212602,6,11.0019184000195
"664","TU015","b","ab","S","başkan","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,10.7327389123119,6,14.1826381780711
"665","TU015","b","ab","S","başlayacaklarını","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,9.39939549289895,10,11.1894152217969
"666","TU015","b","ab","s","baskılar","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,11.1055457828156,7,11.232229847315
"667","TU015","t","ab","l","talebini","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,10.0030883811413,4,10.4484440246347
"668","TU015","t","ab","l","talep","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,11.1874448993722,6,11.2427916148256
"669","TU015","s","ab","d","sadece","female","voiceless","fricative","A",-0.666666666666667,0,10.9321203045149,13.3030891145453,3,14.5949205621049
"670","TU015","f","ab","l","faaliyet","female","voiceless","fricative","A",-0.666666666666667,0,10.9321203045149,9.51532621642375,10,11.8151191903529
"671","TU015","v","ab","d","vadisinde","female","voiced","fricative","A",-0.666666666666667,0,10.9321203045149,10.1374059126662,34,NA
"672","TU015","f","ab","l","faaliyetlerini","female","voiceless","fricative","A",-0.666666666666667,0,10.9321203045149,9.59874523288284,6,9.37379555541655
"673","TU015","d","ab","h","daha","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,10.8721426841135,6,10.0707535192458
"674","TU015","b","ab","z","bazı","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,11.6374145926854,16,11.728256735641
"675","TU015","p","ab","s","pasifik","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,12.0255679101728,7,10.8351807172575
"676","TU015","Z","ab","p","japonya","female","voiced","fricative","A",-0.666666666666667,0,10.9321203045149,10.3897018014029,3,12.2613562135046
"677","TU015","t","ab","r","taraf","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,11.3935688645355,5,10.5934634231471
"678","TU015","d","ab","h","daha","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,10.2973695596989,9,13.1831040749963
"679","TU015","f","ab","l","faaliyet","female","voiceless","fricative","A",-0.666666666666667,0,10.9321203045149,10.6408378412901,6,11.7267826050494
"680","TU015","s","ab","h","sahne","female","voiceless","fricative","A",-0.666666666666667,0,10.9321203045149,11.6723518302573,8,11.7736831307088
"681","TU015","k","ab","t","katılımı","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,11.7362013374832,8,12.9305120951494
"682","TU015","t","ab","d","tadilat","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,10.711426437522,20,13.0581189174206
"683","TU015","k","ab","n","kanunen","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,9.97798033737631,3,12.6012820557852
"684","TU015","k","ab","r","karşı","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,9.25583184326666,5,11.8107209938448
"685","TU015","b","ab","s","baskı","female","voiced","plosive","A",-0.666666666666667,0,10.9321203045149,11.0921358655951,6,9.91525544631817
"686","TU015","t","ab","h","tahsisatları","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,11.4563693097277,5,11.0361117630768
"687","TU015","k","ab","b","kabul","female","voiceless","plosive","A",-0.666666666666667,0,10.9321203045149,11.122589225205,7,12.2128462334374
"688","TU016","b","i","n","1995","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,13.840074803264,20,14.8937095552643
"689","TU016","b","i","n","1980","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,14.3151816916832,25,14.6524319284513
"690","TU016","d","i","r","direnişçilere","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,15.6535909636853,10,15.7763741254475
"691","TU016","b","i","n","1980","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,14.6344570248142,10,15.3056272225606
"692","TU016","b","i","n","1995","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,14.8736117100988,29,15.3403866693519
"693","TU016","b","i","n","1960","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,14.3353972577694,12,14.3717412115324
"694","TU016","d","i","v","the","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,15.7694600115521,3,15.1767936065275
"695","TU016","t","i","r","tirajı","female","voiceless","plosive","I",0.333333333333333,-0.5,14.1122621193308,15.3528676052038,24,13.8436675497483
"696","TU016","v","i","e","vietnam","female","voiced","fricative","I",0.333333333333333,-0.5,14.1122621193308,17.3087105892172,52,15.5178478044173
"697","TU016","b","i","n","binin","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,16.8823648593607,13,14.316086445422
"698","TU016","b","i","s","business","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,14.5167736747475,10,14.2136662646078
"699","TU016","b","i","r","1.52","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,15.9075360429079,10,15.10099423765
"700","TU016","b","i","r","biri","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,16.3840026669236,11,15.0231349174115
"701","TU016","d","i","e","the","female","voiced","plosive","I",0.333333333333333,-0.5,14.1122621193308,16.6937359123654,6,16.2746434842844
"702","TU016","b","u","d","buda","female","voiced","plosive","U",0.333333333333333,0.5,14.1122621193308,14.7196332109122,36,15.1802399679095
"703","TU016","k","u","r","kurt","female","voiceless","plosive","U",0.333333333333333,0.5,14.1122621193308,17.4108924212717,3,NA
"704","TU016","b","u","ue","bu","female","voiced","plosive","U",0.333333333333333,0.5,14.1122621193308,17.3324621723204,22,15.2526077463011
"705","TU016","b","u","k","bu","female","voiced","plosive","U",0.333333333333333,0.5,14.1122621193308,17.6352259956547,14,15.6400427833195
"706","TU016","v","u","r","vurgulanıyor","female","voiced","fricative","U",0.333333333333333,0.5,14.1122621193308,14.0791122266945,5,14.0068358072458
"707","TU016","b","ab","k","bakanlık","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,14.523707846495,6,15.9543574865171
"708","TU016","s","ab","d","sadece","female","voiceless","fricative","A",-0.666666666666667,0,14.1122621193308,16.2880280557497,19,15.5737342646063
"709","TU016","g","ab","z","gazze","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,17.3748208796071,36,14.1816864162696
"710","TU016","k","ab","r","karışıklığı","female","voiceless","plosive","A",-0.666666666666667,0,14.1122621193308,15.6305270155323,39,15.7181291308764
"711","TU016","b","ab","r","barış","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,15.0832797693096,33,15.0255217183167
"712","TU016","d","ab","v","davaya","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,14.4190146275956,13,15.6439667061881
"713","TU016","s","ab","d","sadece","female","voiceless","fricative","A",-0.666666666666667,0,14.1122621193308,16.7652569813259,8,14.9791338098453
"714","TU016","b","ab","ab","bağlı","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,13.9128644652403,20,14.9622555230973
"715","TU016","k","ab","r","kararın","female","voiceless","plosive","A",-0.666666666666667,0,14.1122621193308,15.0677818979999,11,15.1549729775775
"716","TU016","k","ab","t","katılacaklarını","female","voiceless","plosive","A",-0.666666666666667,0,14.1122621193308,14.7667851661854,20,13.3528463487563
"717","TU016","g","ab","z","gazete","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,15.1003243915095,45,15.4354588972648
"718","TU016","dZ","ab","n","çanları","female","voiced","affricate","A",-0.666666666666667,0,14.1122621193308,14.2426719793745,3,12.969533135173
"719","TU016","d","ab","j","dayton","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,15.1841742839033,33,16.0083247359284
"720","TU016","Z","ab","p","japonya","female","voiced","fricative","A",-0.666666666666667,0,14.1122621193308,14.4787916631031,27,15.0846285266522
"721","TU016","b","ab","l","baltimore","female","voiced","plosive","A",-0.666666666666667,0,14.1122621193308,17.7728431270426,54,14.4764297363652
"722","TU017","t","ab","s","tasarıda","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,1.74202874173787,8,2.85078316010393
"723","TU017","f","ab","j","faydalanabilecek","male","voiceless","fricative","A",-0.666666666666667,0,2.54680909237568,1.66839123745784,7,2.08485948345572
"724","TU017","s","ab","d","sadece","male","voiceless","fricative","A",-0.666666666666667,0,2.54680909237568,4.20801413850691,16,2.73419832785461
"725","TU017","t","ab","h","tahsis","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,3.2228488694618,5,2.05886815220984
"726","TU017","k","ab","n","kanun","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,2.12381449133136,7,2.12883625769739
"727","TU017","z","i","m","zimmet","male","voiced","fricative","I",0.333333333333333,-0.5,2.54680909237568,2.07907368988843,2,3.08200784831346
"728","TU017","d","i","sft","diğer","male","voiced","plosive","I",0.333333333333333,-0.5,2.54680909237568,7.0932919579458,20,5.41155332159433
"729","TU017","b","i","z","bizi","male","voiced","plosive","I",0.333333333333333,-0.5,2.54680909237568,1.70562693663508,16,3.83456745217497
"730","TU017","s","i","m","şimdi","male","voiceless","fricative","I",0.333333333333333,-0.5,2.54680909237568,6.74211210118526,6,NA
"731","TU017","b","i","r","bir","male","voiced","plosive","I",0.333333333333333,-0.5,2.54680909237568,4.17456296244251,9,4.88554593861698
"732","TU017","b","i","n","1996","male","voiced","plosive","I",0.333333333333333,-0.5,2.54680909237568,5.1016480545264,33,6.0520773867911
"733","TU017","b","u","m","bu","male","voiced","plosive","U",0.333333333333333,0.5,2.54680909237568,6.03220647806947,23,2.75522459983327
"734","TU017","b","u","t","bu","male","voiced","plosive","U",0.333333333333333,0.5,2.54680909237568,7.6515469809098,25,6.0567496525314
"735","TU017","b","u","g","bu","male","voiced","plosive","U",0.333333333333333,0.5,2.54680909237568,5.75569526651271,26,2.32533589729755
"736","TU017","b","u","ab","bu","male","voiced","plosive","U",0.333333333333333,0.5,2.54680909237568,6.91974993792845,4,4.92300186657611
"737","TU017","s","u","b","subay","male","voiceless","fricative","U",0.333333333333333,0.5,2.54680909237568,0.662354510833922,7,1.20414552927795
"738","TU017","b","u","k","bu","male","voiced","plosive","U",0.333333333333333,0.5,2.54680909237568,4.57159182124219,8,1.429848512954
"739","TU017","b","u","t","bu","male","voiced","plosive","U",0.333333333333333,0.5,2.54680909237568,8.6814322438299,6,3.69017984583117
"740","TU017","b","u","d","bu","male","voiced","plosive","U",0.333333333333333,0.5,2.54680909237568,5.852384909042,25,2.99973451791026
"741","TU017","k","ab","tS","kaçakçılık","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,2.92290960401877,12,2.20812973191161
"742","TU017","k","ab","tS","kaçakçılığı","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,2.56756275859882,7,1.33752804247625
"743","TU017","s","ab","h","sahtecilik","male","voiceless","fricative","A",-0.666666666666667,0,2.54680909237568,3.08315266314431,13,3.01148870085651
"744","TU017","s","ab","t","satımlara","male","voiceless","fricative","A",-0.666666666666667,0,2.54680909237568,1.58525278239294,10,2.80498264203736
"745","TU017","t","ab","s","tasarıda","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,2.6195546929402,8,5.62543078246751
"746","TU017","k","ab","l","kalleş","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,1.92212550501046,6,4.70017059187637
"747","TU017","k","ab","r","kara","male","voiceless","plosive","A",-0.666666666666667,0,2.54680909237568,3.40447286349978,10,4.18033844421746
